41.5855840202377  , 63.3817150823197  ,   42.8658816620615  ,  37.2925982250267
40.1568354247102  , 64.9593896862393  ,   35.6512049870881  ,  39.5601153051729
38.511007416479  , 63.685669421172  ,   37.4321465408852  ,  32.9822729645686
38.3057130518506  , 63.3817150823197  ,   25.189349736115  ,  37.2925982250267
35.18423132193  , 63.590338750941  ,   33.5461478810146  ,  34.0921987425381
31.921121329781  , 75.1917254343114  ,   35.0163375319033  ,  51.5275665614999
39.5812668582396  , 65.9178544522603  ,   34.9465077584454  ,  40.9174478516467
34.2436592780959  , 76.3314356496922  ,   51.570134690528  ,  55.2715799986381
42.0797324883046  , 75.8326739465293  ,   43.1118857426801  ,  55.7868216174501
38.511007416479  , 75.5374925558079  ,   37.4321465408852  ,  56.6493406269151
37.7382652007192  , 63.6836919504571  ,   36.2585922618823  ,  38.1880291440634
32.9626221566486  , 63.5023197420155  ,   16.7091166439547  ,  33.4787888417278
28.5095524483739  , 63.2977866310696  ,   24.8757745270021  ,  38.5909163129582
37.1609714277468  , 63.6836920375767  ,   31.8399298314298  ,  38.1880291440634
31.7999049203311  , 63.283957345932  ,   33.9064017527085  ,  38.0833919694941
34.1695088491931  , 74.952023429957  ,   42.6823667587692  ,  52.6051478766144
30.0224812245844  , 64.9730854750427  ,   28.6375477138749  ,  39.3808021426788
33.7453292799264  , 75.039720676998  ,   28.6381123751158  ,  48.7493474362757
36.6365543618663  , 75.5108562474332  ,   34.6777290077773  ,  56.8076582608893
34.8679109198181  , 75.939590803389  ,   25.1116147052845  ,  57.0737907710466
33.7289593568838  , 77.6609101636027  ,   9.93596741528199  ,  31.9290918582745
32.5879388335646  , 71.1707609632267  ,   21.3302665953939  ,  30.9179018090201
28.4869302625976  , 71.0811421472422  ,   10.3950370041333  ,  31.2549651587716
31.2157733238081  , 71.1089591591096  ,   22.7842692907102  ,  31.408175772295
23.8609479837948  , 71.1046368631817  ,   9.86651408265135  ,  31.2141089951653
20.2533427695662  , 71.1707609632267  ,   17.7841940025447  ,  30.9179018090201
29.2858902853428  , 71.1046386055746  ,   19.2959803648465  ,  31.2141089951653
23.3333151722877  , 71.1707609632267  ,   15.8069385573282  ,  30.9179018090201
27.7617186340936  , 71.2829211158487  ,   11.9856877197473  ,  32.2536713802574
32.0271541409463  , 77.5264848436141  ,   16.0766584100645  ,  32.2536713802574
  , 44.4868117339415  ,     ,  31.1732528315591
  , 46.4999389799495  ,     ,  31.5301768163969
  , 46.4999387766703  ,     ,  31.5307442631137
  , 43.044722883666  ,     ,  32.9062351045237
  , 41.6773745566064  ,     ,  30.2585287241528
  , 38.4343166890528  ,     ,  32.7768572531039
  , 46.4999391251489  ,     ,  31.5318791565472
  , 38.434316630973  ,     ,  32.7762898063872
  , 46.4999387766703  ,     ,  31.5307442631137
  , 46.4999389799495  ,     ,  31.5301768163969
  , 63.6836920375767  ,     ,  38.1880291440634
  , 63.5023197420155  ,     ,  33.4793562884445
  , 65.2324814556763  ,     ,  38.5239576003813
  , 63.6836920375767  ,     ,  38.1880291440634
  , 47.8662272061434  ,     ,  32.8886442563043
  , 47.8662272061434  ,     ,  32.8886442563043
  , 64.8209429234928  ,     ,  41.1637197267177
  , 76.7616066924149  ,     ,  59.8673309576231
  , 75.5108562474332  ,     ,  56.8082257076061
  , 47.8662272061434  ,     ,  32.8886442563043
  , 75.4509346304287  ,     ,  54.5736205370316
  , 74.6971432379802  ,     ,  59.7099212383957
  , 75.6999343916482  ,     ,  48.7865719408948
  , 74.4095150332568  ,     ,  46.6410559048505
  , 72.6534170175592  ,     ,  45.1131488753206
  , 74.936602759326  ,     ,  51.3981887100801
  , 76.7749181964695  ,     ,  56.4087432190117
  , 71.3588643257473  ,     ,  36.100733141158
  , 75.4182659255979  ,     ,  59.4315318791566
  , 74.8280811586274  ,     ,  51.5565063440543
  , 74.9623046369213  ,     ,  44.6390471434732
  , 74.9028002504109  ,     ,  48.1699843384706
  , 74.5755130203575  ,     ,  62.8926731279933
  , 72.187605546356  ,     ,  37.6140567900674
  , 77.2252658437781  ,     ,  59.6900038586377
  , 75.7081194999826  ,     ,  58.8002474067685
  , 75.1945979867667  ,     ,  55.7289420523413
  , 75.7085455876405  ,     ,  63.1250425585038
  , 74.8797748189527  ,     ,  38.0413441677826
  , 74.5306792188649  ,     ,  47.4093220146628
