41.5855840202377  , 63.3817150823197  ,   46.8394848316426  ,  42.8658816620615 ,  34.9110613735422  , 45.7883333333333
40.1568354247102  , 64.9593896862393  ,   39.5520916972145  ,  35.6512049870881 ,  37.264695488279  , 28.2958333333333
38.511007416479  , 63.685669421172  ,   46.8394848316426  ,  37.4321465408852 ,  30.4370361644481  , 45.7883333333333
38.3057130518506  , 63.3817150823197  ,   40.5906282100529  ,  25.189349736115 ,  34.9110613735422  , 43.0816666666667
35.18423132193  , 63.590338750941  ,   35.2346000836283  ,  33.5461478810146 ,  31.5891153257156  , 11.2416666666667
31.921121329781  , 75.1917254343114  ,   46.8394848316426  ,  35.0163375319033 ,  49.6866533160561  , 45.7883333333333
39.5812668582396  , 65.9178544522603  ,   49.8510767973207  ,  34.9465077584454 ,  38.6735775709742  , 41.0333333333333
34.2436592780959  , 76.3314356496922  ,   49.8510748042727  ,  51.570134690528 ,  53.5728589939922  , 41.0333333333333
42.0797324883046  , 75.8326739465293  ,   42.3009788124384  ,  43.1118857426801 ,  54.1076687477913  , 43.7175
38.511007416479  , 75.5374925558079  ,   42.3009788124384  ,  37.4321465408852 ,  55.002944987631  , 43.7175
37.7382652007192  , 63.6836919504571  ,   32.3888252589866  ,  36.2585922618823 ,  35.8404994699022  , 37.2048333333333
32.9626221566486  , 63.5023197420155  ,   35.5315048933979  ,  16.7091166439547 ,  30.9524089998822  , 41.6208333333333
28.5095524483739  , 63.2977866310696  ,   35.5315048933979  ,  24.8757745270021 ,  36.2586877135116  , 41.6208333333333
37.1609714277468  , 63.6836920375767  ,   42.5365400500999  ,  31.8399298314298 ,  35.8404994699022  , 31.3829166666667
31.7999049203311  , 63.283957345932  ,   46.003235925992  ,  33.9064017527085 ,  35.731888326069  , 45.355
34.1695088491931  , 74.952023429957  ,   35.5315048933979  ,  42.6823667587692 ,  50.8051596183296  , 41.6208333333333
30.0224812245844  , 64.9730854750427  ,   46.0032360455749  ,  28.6375477138749 ,  37.0785722699965  , 45.3583333333333
33.7453292799264  , 75.039720676998  ,   35.5315048933979  ,  28.6381123751158 ,  46.80292142773  , 41.6208333333333
36.6365543618663  , 75.5108562474332  ,   29.1750223387461  ,  34.6777290077773 ,  55.1672752974438  , 27.0825
34.8679109198181  , 75.939590803389  ,   29.1750223387461  ,  25.1116147052845 ,  55.4435151372364  , 27.0825
33.7289593568838  , 77.6609101636027  ,   41.6502631288382  ,  9.93596741528199 ,  29.3438567558016  , 13.3583333333333
32.5879388335646  , 71.1707609632267  ,   25.3257408391875  ,  21.3302665953939 ,  28.2942631640947  , 9.28333333333335
28.4869302625976  , 71.0811421472422  ,   45.8446953234192  ,  10.3950370041333 ,  28.6441276946637  , 7.04166666666667
31.2157733238081  , 71.1089591591096  ,   41.0085331685038  ,  22.7842692907102 ,  28.8031570267405  , 27.4708333333333
23.8609479837948  , 71.1046368631817  ,   47.5867278151504  ,  9.86651408265135 ,  28.6017198727765  , 16.9858333333333
20.2533427695662  , 71.1707609632267  ,   47.5230575056792  ,  17.7841940025447 ,  28.2942631640947  , 5.54999999999998
29.2858902853428  , 71.1046386055746  ,   0  ,  19.2959803648465 ,  28.6017198727765  , 23.4416666666667
23.3333151722877  , 71.1707609632267  ,   33.6612620963065  ,  15.8069385573282 ,  28.2942631640947  , 36.1883333333333
27.7617186340936  , 71.2829211158487  ,   24.8516644807359  ,  11.9856877197473 ,  29.680763340794  , 10.925
32.0271541409463  , 77.5264848436141  ,   53.0629427140876  ,  16.0766584100645 ,  29.680763340794  , 21.5966666666667
  , 44.4868117339415  ,   20.2905967730427  ,   ,  28.5593120508894  , 7.15000000000001
  , 46.4999389799495  ,   15.057209485686  ,   ,  28.9297914948757  , 8.49250000000001
  , 46.4999387766703  ,   15.057209445825  ,   ,  28.9303804924019  , 8.49250000000001
  , 43.044722883666  ,   10.3258249989603  ,   ,  30.3581104959359  , 4.48416666666667
  , 41.6773745566064  ,   6.85372530563724  ,   ,  27.6098480386382  , 7.75749999999999
  , 38.4343166890528  ,   13.9026399514972  ,   ,  30.22381905996  , 8.14833333333334
  , 46.4999391251489  ,   15.599569156174  ,   ,  28.9315584874544  , 7.3
  , 38.434316630973  ,   3.61136426658956  ,   ,  30.2232300624337  , 5.67249999999999
  , 46.4999387766703  ,   27.272604691821  ,   ,  28.9303804924019  , 6.86166666666665
  , 46.4999389799495  ,   15.0572148270546  ,   ,  28.9297914948757  , 8.49250000000001
  , 63.6836920375767  ,   25.6397399284974  ,   ,  35.8404994699022  , 15.8841666666667
  , 63.5023197420155  ,   6.06529999823285  ,   ,  30.9529979974084  , 5.67416666666666
  , 65.2324814556763  ,   6.06529999823285  ,   ,  36.1891860054188  , 5.67416666666666
  , 63.6836920375767  ,   22.8685235806143  ,   ,  35.8404994699022  , 18.4508333333333
  , 47.8662272061434  ,   10.4243301598252  ,   ,  30.3398515726234  , 5.78025000000001
  , 47.8662272061434  ,   8.02151741106786  ,   ,  30.3398515726234  , 10.5458333333333
  , 64.8209429234928  ,   7.34244497294172  ,   ,  38.9292024973495  , 3.39999999999999
  , 76.7616066924149  ,   3.86773045381304  ,   ,  58.3431499587702  , 7.06416666666667
  , 75.5108562474332  ,   6.06530009124174  ,   ,  55.16786429497  , 5.67358333333334
  , 47.8662272061434  ,   20.4924803229694  ,   ,  30.3398515726234  , 4.21249999999999
  , 75.4509346304287  ,   23.5605763682175  ,   ,  52.8483920367534  , 1.87916666666666
  , 74.6971432379802  ,   23.5605763682175  ,   ,  58.1797620449994  , 1.88333333333333
